graph,n,prc,phase_length,delay,initial_positions,converged,steps_to_converge,repeated,steps_to_repeat
pchord,2,optimal,10,5,random,1,2.0,0,
pchord,2,optimal,10,5,random,1,1.0,0,
pchord,2,optimal,10,5,random,1,2.0,0,
pchord,2,optimal,10,5,random,1,8.0,0,
pchord,2,optimal,10,5,random,1,6.0,0,
pchord,2,optimal,10,5,random,1,7.0,0,
pchord,2,optimal,10,5,random,1,4.0,0,
pchord,2,optimal,10,5,random,1,8.0,0,
pchord,2,optimal,10,5,random,1,2.0,0,
pchord,2,optimal,10,5,random,1,1.0,0,
pchord,2,optimal,10,5,random,1,5.0,0,
pchord,2,optimal,10,5,random,1,4.0,0,
pchord,2,optimal,10,5,random,1,2.0,0,
pchord,2,optimal,10,5,random,1,3.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,2,optimal,10,5,random,1,7.0,0,
pchord,2,optimal,10,5,random,1,10.0,0,
pchord,2,optimal,10,5,random,1,7.0,0,
pchord,2,optimal,10,5,random,1,5.0,0,
pchord,2,optimal,10,5,random,1,7.0,0,
pchord,2,optimal,10,5,random,1,3.0,0,
pchord,2,optimal,10,5,random,1,1.0,0,
pchord,2,optimal,10,5,random,1,5.0,0,
pchord,2,optimal,10,5,random,1,8.0,0,
pchord,2,optimal,10,5,random,1,3.0,0,
pchord,2,optimal,10,5,random,1,5.0,0,
pchord,2,optimal,10,5,random,1,7.0,0,
pchord,2,optimal,10,5,random,1,6.0,0,
pchord,2,optimal,10,5,random,1,3.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,2,optimal,10,5,random,1,3.0,0,
pchord,2,optimal,10,5,random,1,6.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,2,optimal,10,5,random,1,7.0,0,
pchord,2,optimal,10,5,random,1,4.0,0,
pchord,2,optimal,10,5,random,1,10.0,0,
pchord,2,optimal,10,5,random,1,1.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,2,optimal,10,5,random,1,3.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,2,optimal,10,5,random,1,7.0,0,
pchord,2,optimal,10,5,random,1,1.0,0,
pchord,2,optimal,10,5,random,1,10.0,0,
pchord,2,optimal,10,5,random,1,2.0,0,
pchord,2,optimal,10,5,random,1,1.0,0,
pchord,2,optimal,10,5,random,1,7.0,0,
pchord,2,optimal,10,5,random,1,7.0,0,
pchord,2,optimal,10,5,random,1,4.0,0,
pchord,2,optimal,10,5,random,1,6.0,0,
pchord,2,optimal,10,5,random,1,10.0,0,
pchord,2,optimal,10,5,random,1,2.0,0,
pchord,2,optimal,10,5,random,1,6.0,0,
pchord,2,optimal,10,5,random,1,10.0,0,
pchord,2,optimal,10,5,random,1,7.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,2,optimal,10,5,random,1,8.0,0,
pchord,2,optimal,10,5,random,1,1.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,2,optimal,10,5,random,1,1.0,0,
pchord,2,optimal,10,5,random,1,2.0,0,
pchord,2,optimal,10,5,random,1,4.0,0,
pchord,2,optimal,10,5,random,1,1.0,0,
pchord,2,optimal,10,5,random,1,1.0,0,
pchord,2,optimal,10,5,random,1,7.0,0,
pchord,2,optimal,10,5,random,1,2.0,0,
pchord,2,optimal,10,5,random,1,10.0,1,10.0
pchord,2,optimal,10,5,random,1,3.0,0,
pchord,2,optimal,10,5,random,1,4.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,2,optimal,10,5,random,1,8.0,0,
pchord,2,optimal,10,5,random,1,3.0,0,
pchord,2,optimal,10,5,random,1,5.0,0,
pchord,2,optimal,10,5,random,1,7.0,0,
pchord,2,optimal,10,5,random,1,10.0,0,
pchord,2,optimal,10,5,random,1,5.0,0,
pchord,2,optimal,10,5,random,1,1.0,0,
pchord,2,optimal,10,5,random,1,6.0,0,
pchord,2,optimal,10,5,random,1,6.0,0,
pchord,2,optimal,10,5,random,1,5.0,0,
pchord,2,optimal,10,5,random,1,4.0,0,
pchord,2,optimal,10,5,random,1,3.0,0,
pchord,2,optimal,10,5,random,1,2.0,0,
pchord,2,optimal,10,5,random,1,10.0,0,
pchord,2,optimal,10,5,random,1,1.0,0,
pchord,2,optimal,10,5,random,1,3.0,0,
pchord,2,optimal,10,5,random,1,7.0,0,
pchord,2,optimal,10,5,random,1,3.0,0,
pchord,2,optimal,10,5,random,1,1.0,0,
pchord,2,optimal,10,5,random,1,8.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,2,optimal,10,5,random,1,5.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,2,optimal,10,5,random,1,4.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,2,optimal,10,5,random,1,8.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,2,optimal,10,5,random,1,10.0,0,
pchord,2,optimal,10,5,random,1,6.0,0,
pchord,2,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,3.0,0,
pchord,3,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,3.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,5.0,0,
pchord,3,optimal,10,5,random,1,1.0,0,
pchord,3,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,8.0,0,
pchord,3,optimal,10,5,random,1,3.0,0,
pchord,3,optimal,10,5,random,1,3.0,0,
pchord,3,optimal,10,5,random,1,7.0,0,
pchord,3,optimal,10,5,random,1,7.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,7.0,0,
pchord,3,optimal,10,5,random,1,2.0,0,
pchord,3,optimal,10,5,random,1,3.0,0,
pchord,3,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,6.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,6.0,0,
pchord,3,optimal,10,5,random,1,8.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,8.0,0,
pchord,3,optimal,10,5,random,1,3.0,0,
pchord,3,optimal,10,5,random,1,1.0,0,
pchord,3,optimal,10,5,random,1,1.0,0,
pchord,3,optimal,10,5,random,1,7.0,0,
pchord,3,optimal,10,5,random,1,6.0,0,
pchord,3,optimal,10,5,random,1,1.0,0,
pchord,3,optimal,10,5,random,1,7.0,0,
pchord,3,optimal,10,5,random,1,7.0,0,
pchord,3,optimal,10,5,random,1,6.0,0,
pchord,3,optimal,10,5,random,1,2.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,3.0,0,
pchord,3,optimal,10,5,random,1,1.0,0,
pchord,3,optimal,10,5,random,1,2.0,0,
pchord,3,optimal,10,5,random,1,2.0,0,
pchord,3,optimal,10,5,random,1,3.0,0,
pchord,3,optimal,10,5,random,1,4.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,1.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,2.0,0,
pchord,3,optimal,10,5,random,1,7.0,0,
pchord,3,optimal,10,5,random,1,7.0,0,
pchord,3,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,2.0,0,
pchord,3,optimal,10,5,random,1,6.0,0,
pchord,3,optimal,10,5,random,1,5.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,8.0,0,
pchord,3,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,8.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,2.0,0,
pchord,3,optimal,10,5,random,1,2.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,1.0,0,
pchord,3,optimal,10,5,random,1,1.0,0,
pchord,3,optimal,10,5,random,1,5.0,0,
pchord,3,optimal,10,5,random,1,5.0,0,
pchord,3,optimal,10,5,random,1,2.0,0,
pchord,3,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,4.0,0,
pchord,3,optimal,10,5,random,1,1.0,0,
pchord,3,optimal,10,5,random,1,6.0,0,
pchord,3,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,4.0,0,
pchord,3,optimal,10,5,random,1,7.0,0,
pchord,3,optimal,10,5,random,1,2.0,0,
pchord,3,optimal,10,5,random,1,8.0,0,
pchord,3,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,5.0,0,
pchord,3,optimal,10,5,random,1,8.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,3,optimal,10,5,random,1,6.0,0,
pchord,3,optimal,10,5,random,1,8.0,0,
pchord,3,optimal,10,5,random,1,6.0,0,
pchord,3,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,6.0,0,
pchord,3,optimal,10,5,random,1,4.0,0,
pchord,3,optimal,10,5,random,1,5.0,0,
pchord,3,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,9.0,0,
pchord,3,optimal,10,5,random,1,1.0,0,
pchord,3,optimal,10,5,random,1,5.0,0,
pchord,3,optimal,10,5,random,1,8.0,0,
pchord,3,optimal,10,5,random,1,3.0,0,
pchord,3,optimal,10,5,random,1,10.0,0,
pchord,4,optimal,10,5,random,1,8.0,0,
pchord,4,optimal,10,5,random,1,18.0,0,
pchord,4,optimal,10,5,random,1,7.0,0,
pchord,4,optimal,10,5,random,1,10.0,0,
pchord,4,optimal,10,5,random,1,7.0,0,
pchord,4,optimal,10,5,random,1,19.0,0,
pchord,4,optimal,10,5,random,1,1.0,0,
pchord,4,optimal,10,5,random,1,8.0,0,
pchord,4,optimal,10,5,random,1,8.0,0,
pchord,4,optimal,10,5,random,1,5.0,0,
pchord,4,optimal,10,5,random,1,11.0,0,
pchord,4,optimal,10,5,random,1,11.0,0,
pchord,4,optimal,10,5,random,1,8.0,0,
pchord,4,optimal,10,5,random,1,13.0,0,
pchord,4,optimal,10,5,random,1,18.0,0,
pchord,4,optimal,10,5,random,1,5.0,0,
pchord,4,optimal,10,5,random,1,10.0,0,
pchord,4,optimal,10,5,random,1,5.0,0,
pchord,4,optimal,10,5,random,1,1.0,0,
pchord,4,optimal,10,5,random,1,16.0,0,
pchord,4,optimal,10,5,random,1,19.0,0,
pchord,4,optimal,10,5,random,1,5.0,0,
pchord,4,optimal,10,5,random,1,6.0,0,
pchord,4,optimal,10,5,random,1,20.0,0,
pchord,4,optimal,10,5,random,1,20.0,0,
pchord,4,optimal,10,5,random,1,6.0,0,
pchord,4,optimal,10,5,random,1,20.0,0,
pchord,4,optimal,10,5,random,1,6.0,0,
pchord,4,optimal,10,5,random,1,19.0,0,
pchord,4,optimal,10,5,random,1,5.0,0,
pchord,4,optimal,10,5,random,1,19.0,0,
pchord,4,optimal,10,5,random,1,3.0,0,
pchord,4,optimal,10,5,random,1,8.0,0,
pchord,4,optimal,10,5,random,1,12.0,0,
pchord,4,optimal,10,5,random,1,7.0,0,
pchord,4,optimal,10,5,random,1,9.0,0,
pchord,4,optimal,10,5,random,0,,1,17.0
pchord,4,optimal,10,5,random,1,18.0,0,
pchord,4,optimal,10,5,random,1,18.0,0,
pchord,4,optimal,10,5,random,1,16.0,0,
pchord,4,optimal,10,5,random,0,,1,18.0
pchord,4,optimal,10,5,random,1,20.0,0,
pchord,4,optimal,10,5,random,1,7.0,0,
pchord,4,optimal,10,5,random,1,11.0,0,
pchord,4,optimal,10,5,random,1,7.0,0,
pchord,4,optimal,10,5,random,1,13.0,0,
pchord,4,optimal,10,5,random,1,14.0,0,
pchord,4,optimal,10,5,random,1,4.0,0,
pchord,4,optimal,10,5,random,1,17.0,0,
pchord,4,optimal,10,5,random,1,9.0,0,
pchord,4,optimal,10,5,random,1,18.0,0,
pchord,4,optimal,10,5,random,1,18.0,0,
pchord,4,optimal,10,5,random,1,12.0,0,
pchord,4,optimal,10,5,random,1,8.0,0,
pchord,4,optimal,10,5,random,1,10.0,0,
pchord,4,optimal,10,5,random,1,1.0,0,
pchord,4,optimal,10,5,random,1,12.0,0,
pchord,4,optimal,10,5,random,1,9.0,0,
pchord,4,optimal,10,5,random,1,17.0,0,
pchord,4,optimal,10,5,random,1,9.0,0,
pchord,4,optimal,10,5,random,1,10.0,0,
pchord,4,optimal,10,5,random,1,6.0,0,
pchord,4,optimal,10,5,random,1,14.0,0,
pchord,4,optimal,10,5,random,1,16.0,0,
pchord,4,optimal,10,5,random,1,4.0,0,
pchord,4,optimal,10,5,random,1,12.0,0,
pchord,4,optimal,10,5,random,1,8.0,0,
pchord,4,optimal,10,5,random,1,16.0,0,
pchord,4,optimal,10,5,random,1,8.0,0,
pchord,4,optimal,10,5,random,1,8.0,0,
pchord,4,optimal,10,5,random,1,8.0,0,
pchord,4,optimal,10,5,random,1,17.0,0,
pchord,4,optimal,10,5,random,1,2.0,0,
pchord,4,optimal,10,5,random,1,19.0,0,
pchord,4,optimal,10,5,random,1,14.0,0,
pchord,4,optimal,10,5,random,1,19.0,0,
pchord,4,optimal,10,5,random,1,11.0,0,
pchord,4,optimal,10,5,random,1,11.0,0,
pchord,4,optimal,10,5,random,1,8.0,0,
pchord,4,optimal,10,5,random,1,1.0,0,
pchord,4,optimal,10,5,random,1,10.0,0,
pchord,4,optimal,10,5,random,1,6.0,0,
pchord,4,optimal,10,5,random,1,18.0,0,
pchord,4,optimal,10,5,random,1,15.0,0,
pchord,4,optimal,10,5,random,1,4.0,0,
pchord,4,optimal,10,5,random,1,5.0,0,
pchord,4,optimal,10,5,random,1,8.0,0,
pchord,4,optimal,10,5,random,1,19.0,0,
pchord,4,optimal,10,5,random,1,18.0,0,
pchord,4,optimal,10,5,random,1,18.0,0,
pchord,4,optimal,10,5,random,1,5.0,0,
pchord,4,optimal,10,5,random,1,19.0,0,
pchord,4,optimal,10,5,random,1,5.0,0,
pchord,4,optimal,10,5,random,1,7.0,0,
pchord,4,optimal,10,5,random,1,14.0,0,
pchord,4,optimal,10,5,random,1,19.0,0,
pchord,4,optimal,10,5,random,1,6.0,0,
pchord,4,optimal,10,5,random,1,2.0,0,
pchord,4,optimal,10,5,random,1,10.0,0,
pchord,4,optimal,10,5,random,0,,1,16.0
pchord,5,optimal,10,5,random,1,2.0,0,
pchord,5,optimal,10,5,random,1,12.0,0,
pchord,5,optimal,10,5,random,0,,1,17.0
pchord,5,optimal,10,5,random,1,12.0,0,
pchord,5,optimal,10,5,random,0,,1,19.0
pchord,5,optimal,10,5,random,1,19.0,0,
pchord,5,optimal,10,5,random,1,23.0,0,
pchord,5,optimal,10,5,random,1,20.0,0,
pchord,5,optimal,10,5,random,1,19.0,0,
pchord,5,optimal,10,5,random,1,16.0,0,
pchord,5,optimal,10,5,random,1,9.0,0,
pchord,5,optimal,10,5,random,1,17.0,0,
pchord,5,optimal,10,5,random,1,19.0,0,
pchord,5,optimal,10,5,random,1,14.0,0,
pchord,5,optimal,10,5,random,1,32.0,0,
pchord,5,optimal,10,5,random,1,7.0,0,
pchord,5,optimal,10,5,random,0,,1,16.0
pchord,5,optimal,10,5,random,1,12.0,0,
pchord,5,optimal,10,5,random,1,2.0,0,
pchord,5,optimal,10,5,random,1,13.0,0,
pchord,5,optimal,10,5,random,1,11.0,0,
pchord,5,optimal,10,5,random,1,10.0,0,
pchord,5,optimal,10,5,random,1,14.0,0,
pchord,5,optimal,10,5,random,1,20.0,0,
pchord,5,optimal,10,5,random,1,12.0,0,
pchord,5,optimal,10,5,random,1,18.0,0,
pchord,5,optimal,10,5,random,1,18.0,0,
pchord,5,optimal,10,5,random,1,17.0,0,
pchord,5,optimal,10,5,random,1,11.0,0,
pchord,5,optimal,10,5,random,1,17.0,0,
pchord,5,optimal,10,5,random,1,18.0,0,
pchord,5,optimal,10,5,random,1,11.0,0,
pchord,5,optimal,10,5,random,1,20.0,0,
pchord,5,optimal,10,5,random,1,17.0,0,
pchord,5,optimal,10,5,random,1,12.0,0,
pchord,5,optimal,10,5,random,1,4.0,0,
pchord,5,optimal,10,5,random,1,12.0,0,
pchord,5,optimal,10,5,random,0,,1,17.0
pchord,5,optimal,10,5,random,1,29.0,0,
pchord,5,optimal,10,5,random,1,18.0,0,
pchord,5,optimal,10,5,random,1,12.0,0,
pchord,5,optimal,10,5,random,1,13.0,0,
pchord,5,optimal,10,5,random,1,19.0,0,
pchord,5,optimal,10,5,random,1,17.0,0,
pchord,5,optimal,10,5,random,1,14.0,0,
pchord,5,optimal,10,5,random,1,18.0,0,
pchord,5,optimal,10,5,random,1,23.0,0,
pchord,5,optimal,10,5,random,1,22.0,0,
pchord,5,optimal,10,5,random,1,18.0,0,
pchord,5,optimal,10,5,random,1,18.0,0,
pchord,5,optimal,10,5,random,1,12.0,0,
pchord,5,optimal,10,5,random,1,16.0,0,
pchord,5,optimal,10,5,random,1,1.0,0,
pchord,5,optimal,10,5,random,1,14.0,0,
pchord,5,optimal,10,5,random,1,14.0,0,
pchord,5,optimal,10,5,random,0,,1,14.0
pchord,5,optimal,10,5,random,1,8.0,0,
pchord,5,optimal,10,5,random,1,14.0,0,
pchord,5,optimal,10,5,random,1,20.0,0,
pchord,5,optimal,10,5,random,1,18.0,0,
pchord,5,optimal,10,5,random,1,5.0,0,
pchord,5,optimal,10,5,random,1,14.0,0,
pchord,5,optimal,10,5,random,1,12.0,0,
pchord,5,optimal,10,5,random,0,,1,18.0
pchord,5,optimal,10,5,random,1,19.0,0,
pchord,5,optimal,10,5,random,1,11.0,0,
pchord,5,optimal,10,5,random,1,15.0,0,
pchord,5,optimal,10,5,random,1,3.0,0,
pchord,5,optimal,10,5,random,1,6.0,0,
pchord,5,optimal,10,5,random,1,12.0,0,
pchord,5,optimal,10,5,random,1,23.0,0,
pchord,5,optimal,10,5,random,0,,1,16.0
pchord,5,optimal,10,5,random,1,19.0,0,
pchord,5,optimal,10,5,random,1,17.0,0,
pchord,5,optimal,10,5,random,1,20.0,0,
pchord,5,optimal,10,5,random,0,,1,16.0
pchord,5,optimal,10,5,random,1,10.0,0,
pchord,5,optimal,10,5,random,1,18.0,0,
pchord,5,optimal,10,5,random,1,30.0,0,
pchord,5,optimal,10,5,random,1,19.0,0,
pchord,5,optimal,10,5,random,1,18.0,0,
pchord,5,optimal,10,5,random,1,19.0,0,
pchord,5,optimal,10,5,random,1,17.0,0,
pchord,5,optimal,10,5,random,1,18.0,0,
pchord,5,optimal,10,5,random,1,19.0,0,
pchord,5,optimal,10,5,random,1,16.0,0,
pchord,5,optimal,10,5,random,1,11.0,0,
pchord,5,optimal,10,5,random,1,16.0,0,
pchord,5,optimal,10,5,random,1,12.0,0,
pchord,5,optimal,10,5,random,1,17.0,0,
pchord,5,optimal,10,5,random,1,12.0,0,
pchord,5,optimal,10,5,random,1,12.0,0,
pchord,5,optimal,10,5,random,0,,1,17.0
pchord,5,optimal,10,5,random,1,23.0,0,
pchord,5,optimal,10,5,random,1,19.0,0,
pchord,5,optimal,10,5,random,1,9.0,0,
pchord,5,optimal,10,5,random,1,29.0,0,
pchord,5,optimal,10,5,random,1,16.0,0,
pchord,5,optimal,10,5,random,1,18.0,0,
pchord,5,optimal,10,5,random,1,13.0,0,
pchord,6,optimal,10,5,random,1,20.0,0,
pchord,6,optimal,10,5,random,1,17.0,0,
pchord,6,optimal,10,5,random,1,29.0,0,
pchord,6,optimal,10,5,random,1,18.0,0,
pchord,6,optimal,10,5,random,1,14.0,0,
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,1,12.0,0,
pchord,6,optimal,10,5,random,1,18.0,0,
pchord,6,optimal,10,5,random,1,17.0,0,
pchord,6,optimal,10,5,random,1,18.0,0,
pchord,6,optimal,10,5,random,0,,1,23.0
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,1,7.0,0,
pchord,6,optimal,10,5,random,1,11.0,0,
pchord,6,optimal,10,5,random,1,20.0,0,
pchord,6,optimal,10,5,random,1,20.0,0,
pchord,6,optimal,10,5,random,1,16.0,0,
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,1,20.0,0,
pchord,6,optimal,10,5,random,1,29.0,0,
pchord,6,optimal,10,5,random,1,17.0,0,
pchord,6,optimal,10,5,random,0,,1,17.0
pchord,6,optimal,10,5,random,1,20.0,0,
pchord,6,optimal,10,5,random,1,25.0,0,
pchord,6,optimal,10,5,random,1,21.0,0,
pchord,6,optimal,10,5,random,1,18.0,0,
pchord,6,optimal,10,5,random,1,10.0,0,
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,1,30.0,0,
pchord,6,optimal,10,5,random,1,29.0,0,
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,1,23.0,0,
pchord,6,optimal,10,5,random,1,13.0,0,
pchord,6,optimal,10,5,random,1,23.0,0,
pchord,6,optimal,10,5,random,1,18.0,0,
pchord,6,optimal,10,5,random,1,16.0,0,
pchord,6,optimal,10,5,random,1,27.0,0,
pchord,6,optimal,10,5,random,1,30.0,0,
pchord,6,optimal,10,5,random,1,21.0,0,
pchord,6,optimal,10,5,random,1,28.0,0,
pchord,6,optimal,10,5,random,1,25.0,0,
pchord,6,optimal,10,5,random,1,18.0,0,
pchord,6,optimal,10,5,random,1,17.0,0,
pchord,6,optimal,10,5,random,1,30.0,0,
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,1,22.0,0,
pchord,6,optimal,10,5,random,1,25.0,0,
pchord,6,optimal,10,5,random,1,27.0,0,
pchord,6,optimal,10,5,random,1,33.0,0,
pchord,6,optimal,10,5,random,1,20.0,0,
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,1,12.0,0,
pchord,6,optimal,10,5,random,1,25.0,0,
pchord,6,optimal,10,5,random,1,11.0,0,
pchord,6,optimal,10,5,random,1,20.0,0,
pchord,6,optimal,10,5,random,1,3.0,0,
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,1,10.0,0,
pchord,6,optimal,10,5,random,0,,1,56.0
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,1,26.0,0,
pchord,6,optimal,10,5,random,1,17.0,0,
pchord,6,optimal,10,5,random,1,22.0,0,
pchord,6,optimal,10,5,random,1,28.0,0,
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,1,23.0,0,
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,0,,1,22.0
pchord,6,optimal,10,5,random,1,22.0,0,
pchord,6,optimal,10,5,random,1,29.0,0,
pchord,6,optimal,10,5,random,1,18.0,0,
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,1,20.0,0,
pchord,6,optimal,10,5,random,1,21.0,0,
pchord,6,optimal,10,5,random,1,14.0,0,
pchord,6,optimal,10,5,random,1,30.0,0,
pchord,6,optimal,10,5,random,1,12.0,0,
pchord,6,optimal,10,5,random,1,26.0,0,
pchord,6,optimal,10,5,random,1,21.0,0,
pchord,6,optimal,10,5,random,1,27.0,0,
pchord,6,optimal,10,5,random,1,9.0,0,
pchord,6,optimal,10,5,random,1,27.0,0,
pchord,6,optimal,10,5,random,1,11.0,0,
pchord,6,optimal,10,5,random,1,12.0,0,
pchord,6,optimal,10,5,random,1,18.0,0,
pchord,6,optimal,10,5,random,1,18.0,0,
pchord,6,optimal,10,5,random,1,18.0,0,
pchord,6,optimal,10,5,random,1,21.0,0,
pchord,6,optimal,10,5,random,1,20.0,0,
pchord,6,optimal,10,5,random,0,,1,56.0
pchord,6,optimal,10,5,random,1,13.0,0,
pchord,6,optimal,10,5,random,1,29.0,0,
pchord,6,optimal,10,5,random,0,,1,11.0
pchord,6,optimal,10,5,random,1,21.0,0,
pchord,6,optimal,10,5,random,1,11.0,0,
pchord,6,optimal,10,5,random,1,19.0,0,
pchord,6,optimal,10,5,random,0,,1,57.0
pchord,6,optimal,10,5,random,1,25.0,0,
pchord,6,optimal,10,5,random,1,20.0,0,
pchord,7,optimal,10,5,random,1,30.0,0,
pchord,7,optimal,10,5,random,1,19.0,0,
pchord,7,optimal,10,5,random,1,29.0,0,
pchord,7,optimal,10,5,random,1,11.0,0,
pchord,7,optimal,10,5,random,1,17.0,0,
pchord,7,optimal,10,5,random,1,20.0,0,
pchord,7,optimal,10,5,random,1,26.0,0,
pchord,7,optimal,10,5,random,0,,1,19.0
pchord,7,optimal,10,5,random,1,13.0,0,
pchord,7,optimal,10,5,random,0,,1,19.0
pchord,7,optimal,10,5,random,1,9.0,0,
pchord,7,optimal,10,5,random,1,19.0,0,
pchord,7,optimal,10,5,random,1,18.0,0,
pchord,7,optimal,10,5,random,1,28.0,0,
pchord,7,optimal,10,5,random,1,3.0,0,
pchord,7,optimal,10,5,random,1,20.0,0,
pchord,7,optimal,10,5,random,1,17.0,0,
pchord,7,optimal,10,5,random,1,1.0,0,
pchord,7,optimal,10,5,random,1,19.0,0,
pchord,7,optimal,10,5,random,1,27.0,0,
pchord,7,optimal,10,5,random,1,20.0,0,
pchord,7,optimal,10,5,random,1,21.0,0,
pchord,7,optimal,10,5,random,1,18.0,0,
pchord,7,optimal,10,5,random,1,34.0,0,
pchord,7,optimal,10,5,random,1,25.0,0,
pchord,7,optimal,10,5,random,1,11.0,0,
pchord,7,optimal,10,5,random,0,,1,55.0
pchord,7,optimal,10,5,random,1,26.0,0,
pchord,7,optimal,10,5,random,1,20.0,0,
pchord,7,optimal,10,5,random,1,8.0,0,
pchord,7,optimal,10,5,random,1,28.0,0,
pchord,7,optimal,10,5,random,1,13.0,0,
pchord,7,optimal,10,5,random,1,30.0,0,
pchord,7,optimal,10,5,random,1,14.0,0,
pchord,7,optimal,10,5,random,0,,1,16.0
pchord,7,optimal,10,5,random,1,18.0,0,
pchord,7,optimal,10,5,random,0,,1,27.0
pchord,7,optimal,10,5,random,1,29.0,0,
pchord,7,optimal,10,5,random,1,28.0,0,
pchord,7,optimal,10,5,random,1,18.0,0,
pchord,7,optimal,10,5,random,1,18.0,0,
pchord,7,optimal,10,5,random,1,29.0,0,
pchord,7,optimal,10,5,random,1,18.0,0,
pchord,7,optimal,10,5,random,1,21.0,0,
pchord,7,optimal,10,5,random,1,18.0,0,
pchord,7,optimal,10,5,random,1,18.0,0,
pchord,7,optimal,10,5,random,0,,1,18.0
pchord,7,optimal,10,5,random,1,19.0,0,
pchord,7,optimal,10,5,random,1,32.0,0,
pchord,7,optimal,10,5,random,1,29.0,0,
pchord,7,optimal,10,5,random,0,,1,16.0
pchord,7,optimal,10,5,random,0,,1,58.0
pchord,7,optimal,10,5,random,1,7.0,0,
pchord,7,optimal,10,5,random,1,28.0,0,
pchord,7,optimal,10,5,random,1,18.0,0,
pchord,7,optimal,10,5,random,1,24.0,0,
pchord,7,optimal,10,5,random,1,23.0,0,
pchord,7,optimal,10,5,random,1,30.0,0,
